id_camino,id_in_seq,current_state,goal_state,out_action,timesteps
13,7,"[74.95018064355878, -27.055213283044875, 9.680926577903238, 0.6426300794619588, 0.6958008874697885, 0.024085492750308482]","[77.96030810811305, -23.275286441596787, 0, 0, 0, 0]","[-0.06981, 0.0]",31.53455812455641
13,8,"[77.95938946849688, -24.12266973708127, 5.129284174781962, 0.5150706213583541, 0.9798038244840206, 0.006799994082577818]","[77.96030810811305, -23.275286441596787, 0, 0, 0, 0]",[],31.53455812455641
14,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[65.56259184933506, -16.18398431245977, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
14,1,"[4.833593742993324, -1.9561447297269416, 7.023492212473488, 0.33250685111525674, -0.53210536563414, -0.011984719408558431]","[65.56259184933506, -16.18398431245977, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812455641
14,2,"[12.612464945325433, -6.414631886558411, 10.502988644505477, 0.46632836656949544, -0.36690981983098037, 0.009154565078148229]","[65.56259184933506, -16.18398431245977, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
14,3,"[22.855260008498995, -11.936648989063372, 12.94286567904406, 0.18356545065661392, -0.5643054319059478, -0.005006183219837302]","[65.56259184933506, -16.18398431245977, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812455641
14,4,"[35.394365034748674, -16.415511505450052, 13.191657633677146, 0.4953711814654019, -0.05494003355805421, 0.015157938155790066]","[65.56259184933506, -16.18398431245977, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
14,5,"[47.51258399814654, -16.77451319585526, 11.064948313662004, 0.3650322290553735, 0.04004600360521817, 0.001280386483439109]","[65.56259184933506, -16.18398431245977, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
14,6,"[57.89964795503138, -17.911808427319876, 10.362053601610967, 0.2558336645318753, -0.21471697309113652, -0.008112234395113138]","[65.56259184933506, -16.18398431245977, 0, 0, 0, 0]","[-0.10472, 0.0]",31.53455812455641
14,7,"[65.56144875729609, -16.475358938406533, 6.885391840045591, 0.7421631778073465, 0.7465995673019394, 0.02296100554589075]","[65.56259184933506, -16.18398431245977, 0, 0, 0, 0]",[],31.53455812455641
15,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[71.45203776514491, -20.823586238434334, 0, 0, 0, 0]","[-0.06981, 0.0]",31.53455812455641
15,1,"[4.683373927080971, -1.0494601169330304, 5.562963654525686, 0.696095021112443, -0.13999232467588907, -0.0003342984692560231]","[71.45203776514491, -20.823586238434334, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
15,2,"[10.977770992236577, -3.5374257902702406, 8.219276596705045, 0.3874674658290734, -0.4084619402873212, -0.003792714833887113]","[71.45203776514491, -20.823586238434334, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
15,3,"[19.33720808649239, -8.92614686423887, 11.839300733698659, 0.1883362001224771, -0.6479010538452473, -0.005371156684860141]","[71.45203776514491, -20.823586238434334, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
15,4,"[30.436765551299676, -16.25106783568046, 14.384318802241205, 0.33147142639977456, -0.4616185018842508, 0.007024590383653136]","[71.45203776514491, -20.823586238434334, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
15,5,"[43.35281223941706, -23.974127325223613, 15.819749876067936, 0.153060684300563, -0.5864294362274786, -0.0034256693098619452]","[71.45203776514491, -20.823586238434334, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812455641
15,6,"[58.0471944214343, -28.31179168753964, 14.486994220882163, 0.5080583657586264, 0.06635459643896761, 0.01805760621008037]","[71.45203776514491, -20.823586238434334, 0, 0, 0, 0]","[-0.05236, 0.0]",31.53455812455641
15,7,"[68.70588702739276, -24.128826342236355, 8.254068997498592, 0.5111074816791, 0.7524372893249136, 0.012102798595068156]","[71.45203776514491, -20.823586238434334, 0, 0, 0, 0]","[-0.05236, 0.0]",31.53455812455641
15,8,"[71.45142927427719, -21.67791044996995, 3.7329245786501923, 0.5624554665616531, 0.8257135401652985, -0.006486389186223013]","[71.45203776514491, -20.823586238434334, 0, 0, 0, 0]",[],31.53455812455641
16,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[46.98926998262945, -17.954178940620178, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
16,1,"[4.825840764969672, -1.7019249877721245, 6.654846780400203, 0.4363682118768771, -0.4247275532176861, -0.00819497199749176]","[46.98926998262945, -17.954178940620178, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
16,2,"[11.908711666369443, -6.842457062660174, 11.025363585022877, 0.19233536189469222, -0.7062187299455552, -0.005665471857893327]","[46.98926998262945, -17.954178940620178, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
16,3,"[22.144856203936477, -14.617882138234124, 14.286036735431097, 0.3252438940348715, -0.5314199353515813, 0.007116623423220672]","[46.98926998262945, -17.954178940620178, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
16,4,"[35.51507100126117, -20.85084741000618, 14.91322399944463, 0.3429644324990059, -0.29635517023227703, 0.0073370111603517155]","[46.98926998262945, -17.954178940620178, 0, 0, 0, 0]","[-0.06981, 0.0]",31.53455812455641
16,5,"[46.984100873702, -18.67746951728323, 10.024762046789919, 0.6395019999103979, 0.7695513937989862, 0.025958580645116077]","[46.98926998262945, -17.954178940620178, 0, 0, 0, 0]",[],31.53455812455641
17,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[70.70856078621186, -21.554589048415316, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
17,1,"[4.825840764969672, -1.7019249877721245, 6.654846780400203, 0.4363682118768771, -0.4247275532176861, -0.00819497199749176]","[70.70856078621186, -21.554589048415316, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812455641
17,2,"[12.319618755807564, -5.385809329137704, 9.735793908603066, 0.47035886926476095, -0.3306307208759724, 0.006981340202779672]","[70.70856078621186, -21.554589048415316, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
17,3,"[22.004691047465947, -10.356786858604949, 12.25035183489525, 0.1941723920104667, -0.5507874938136651, -0.005514869615065568]","[70.70856078621186, -21.554589048415316, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
17,4,"[33.72876960615165, -16.624031114809142, 14.015597040050377, 0.33797794031485423, -0.375233793678541, 0.006283706921152206]","[70.70856078621186, -21.554589048415316, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
17,5,"[46.66638448596877, -23.062240032517654, 15.06178224847539, 0.1655330023559206, -0.5169024512315564, -0.004001289582094955]","[70.70856078621186, -21.554589048415316, 0, 0, 0, 0]","[-0.05236, 0.0]",31.53455812455641
17,6,"[60.39857740058486, -24.370676645254377, 12.272358169826196, 0.6089504664200869, 0.40147404326882474, 0.02338542592621785]","[70.70856078621186, -21.554589048415316, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
17,7,"[69.92212199987188, -21.78398482013814, 8.186406731486331, 0.3192056934814622, 0.13886215113200587, -0.010801555715773861]","[70.70856078621186, -21.554589048415316, 0, 0, 0, 0]",[],31.53455812455641
18,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[56.00783058733658, -19.419221248254242, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
18,1,"[4.833593742993324, -1.9561447297269416, 7.023492212473488, 0.33250685111525674, -0.53210536563414, -0.011984719408558431]","[56.00783058733658, -19.419221248254242, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812455641
18,2,"[12.612464945325433, -6.414631886558411, 10.502988644505477, 0.46632836656949544, -0.36690981983098037, 0.009154565078148229]","[56.00783058733658, -19.419221248254242, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
18,3,"[22.855260008498995, -11.936648989063372, 12.94286567904406, 0.18356545065661392, -0.5643054319059478, -0.005006183219837302]","[56.00783058733658, -19.419221248254242, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
18,4,"[34.24796000072468, -20.517997445740242, 15.591712152047128, 0.14457973132579052, -0.6904670282773935, -0.0031478989907773895]","[56.00783058733658, -19.419221248254242, 0, 0, 0, 0]","[-0.05236, 0.0]",31.53455812455641
18,5,"[48.51417906721654, -23.70518773820457, 13.520380714012932, 0.6377360581718989, 0.3225032532836451, 0.02699341689647424]","[56.00783058733658, -19.419221248254242, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812455641
18,6,"[56.00276329102969, -20.322889030102715, 8.936671440510425, 0.44525666837634775, 0.5887736678041644, 0.006307679398757814]","[56.00783058733658, -19.419221248254242, 0, 0, 0, 0]",[],31.53455812455641
19,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[55.856995577999804, -20.133603768109033, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
19,1,"[4.833593742993324, -1.9561447297269416, 7.023492212473488, 0.33250685111525674, -0.53210536563414, -0.011984719408558431]","[55.856995577999804, -20.133603768109033, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
19,2,"[11.979867312536674, -8.052150652242632, 11.837087637947002, 0.17058715791727982, -0.77292302029129, -0.004711596121476739]","[55.856995577999804, -20.133603768109033, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812455641
19,3,"[23.23865560849336, -14.91922810114073, 13.975820497456985, 0.49576301739731354, -0.25219182012402674, 0.017129836699208065]","[55.856995577999804, -20.133603768109033, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
19,4,"[36.363271979631776, -19.66595863066488, 14.213479525399412, 0.18227434271405815, -0.4112634881820345, -0.004748752701015654]","[55.856995577999804, -20.133603768109033, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812455641
19,5,"[49.804968822529354, -22.090560214624034, 12.70637505126438, 0.49158234069391554, 0.11466201906850308, 0.014092011053362002]","[55.856995577999804, -20.133603768109033, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812455641
19,6,"[55.85504131695574, -21.019952175597144, 10.575088461450292, 0.47411464746515886, 0.31090679687774847, 0.009308256450482413]","[55.856995577999804, -20.133603768109033, 0, 0, 0, 0]",[],31.53455812455641
20,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[73.22663714282416, -9.77929325499117, 0, 0, 0, 0]","[-0.10472, 0.0]",31.53455812455641
20,1,"[4.625849022153681, -0.858149443458235, 5.158671772439051, 0.8226298625621137, -0.005075069586524858, 0.004830323128053366]","[73.22663714282416, -9.77929325499117, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
20,2,"[10.359846320582685, -3.0309880700149883, 7.738353882502919, 0.3075716602359585, -0.4966419668480229, -0.010752341216882821]","[73.22663714282416, -9.77929325499117, 0, 0, 0, 0]","[-0.05236, 0.0]",31.53455812455641
20,3,"[18.805675801734115, -6.3296354145303795, 9.79204594499153, 0.5884038086147064, -0.10473708614950161, 0.014453358326183803]","[73.22663714282416, -9.77929325499117, 0, 0, 0, 0]","[-0.05236, 0.0]",31.53455812455641
20,4,"[27.846145237118435, -6.052139516881955, 7.875001144998834, 0.5790410217149182, 0.27236372030613004, 0.007679494044461216]","[73.22663714282416, -9.77929325499117, 0, 0, 0, 0]","[-0.06981, 0.0]",31.53455812455641
20,5,"[33.661495244364694, -4.37602464200873, 4.173820642267526, 0.7245447368035416, 0.4113938470023447, -0.007568598005643417]","[73.22663714282416, -9.77929325499117, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
20,6,"[37.55654797103344, -5.11203906503131, 5.18347380031148, 0.5312973771936783, -0.382312718319698, -0.014890552550567551]","[73.22663714282416, -9.77929325499117, 0, 0, 0, 0]","[-0.10472, 0.0]",31.53455812455641
20,7,"[43.721669014214115, -6.892582804545595, 6.831524324223955, 0.8184040113722417, 0.10959346358715567, 0.01854230373514422]","[73.22663714282416, -9.77929325499117, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
20,8,"[50.35961095617431, -7.569521045299168, 6.958458821509195, 0.4487605287675324, -0.16877801013628704, -0.00796319354996372]","[73.22663714282416, -9.77929325499117, 0, 0, 0, 0]","[-0.08727, 0.0]",31.53455812455641
20,9,"[57.25351211332987, -7.914139392763577, 6.228457543995262, 0.7379270217823536, 0.26669200693916983, 0.009935683000750352]","[73.22663714282416, -9.77929325499117, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
20,10,"[62.97844759922489, -8.304172380601495, 6.193741889962618, 0.4151023764799152, -0.25178628314738444, -0.015390665743560497]","[73.22663714282416, -9.77929325499117, 0, 0, 0, 0]","[-0.05236, 0.0]",31.53455812455641
20,11,"[69.89291844313169, -10.338549529115314, 7.908462465411508, 0.5856283007864872, -0.12240823784105223, 0.007194265223381236]","[73.22663714282416, -9.77929325499117, 0, 0, 0, 0]","[-0.06981, 0.0]",31.53455812455641
20,12,"[73.22550252429932, -10.727470313570969, 7.826246650934397, 0.6726870185027793, 0.057139189333448415, 0.013025053082966984]","[73.22663714282416, -9.77929325499117, 0, 0, 0, 0]",[],31.53455812455641
21,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[69.81911015202114, -20.571076532064012, 0, 0, 0, 0]","[-0.05236, 0.0]",31.53455812455641
21,1,"[4.745068697222255, -1.2437566999243914, 5.915146749566081, 0.6180499312841097, -0.22818002319939584, -0.00242293497127862]","[69.81911015202114, -20.571076532064012, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
21,2,"[11.436842611976369, -4.251061302141692, 8.892720881707389, 0.37003419958041933, -0.4352106521865571, -0.00213374600720386]","[69.81911015202114, -20.571076532064012, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
21,3,"[20.276217598135336, -10.068934048874807, 12.403763245269623, 0.18015992816652993, -0.6522653040916446, -0.004971177852144531]","[69.81911015202114, -20.571076532064012, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
21,4,"[31.797251459416284, -17.557351249955094, 14.700964614277549, 0.3329175604017121, -0.44704664987384135, 0.0074062353113477815]","[69.81911015202114, -20.571076532064012, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
21,5,"[45.64436501925081, -22.67279562509762, 14.571393673234603, 0.3464726298973015, -0.21789201684560897, 0.006747579240556734]","[69.81911015202114, -20.571076532064012, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
21,6,"[59.29278779804073, -24.735342831908213, 12.929947682139247, 0.3537157552825529, -0.04110472155201092, 0.0042548623594322686]","[69.81911015202114, -20.571076532064012, 0, 0, 0, 0]","[-0.06981, 0.0]",31.53455812455641
21,7,"[69.03512433687727, -21.402788745555103, 7.3478959760733495, 0.5801365752090815, 0.7978939564801295, 0.014963577691658552]","[69.81911015202114, -20.571076532064012, 0, 0, 0, 0]",[],31.53455812455641
22,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[71.36593348480912, -15.49513479974099, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
22,1,"[4.833593742993324, -1.9561447297269416, 7.023492212473488, 0.33250685111525674, -0.53210536563414, -0.011984719408558431]","[71.36593348480912, -15.49513479974099, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
22,2,"[11.979867312536674, -8.052150652242632, 11.837087637947002, 0.17058715791727982, -0.77292302029129, -0.004711596121476739]","[71.36593348480912, -15.49513479974099, 0, 0, 0, 0]","[-0.05236, 0.0]",31.53455812455641
22,3,"[23.516831338391942, -13.116469224260298, 12.792136240352235, 0.6310154160921718, 0.03253496613053659, 0.024378615262016193]","[71.36593348480912, -15.49513479974099, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
22,4,"[35.33312904258307, -14.184281706610081, 11.43361775612701, 0.23513198344456124, -0.1825154960917713, -0.007143739599504763]","[71.36593348480912, -15.49513479974099, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
22,5,"[46.448308394040865, -16.26662705272325, 11.133092553753322, 0.3627172051371435, -0.12733747113188512, 0.0014163718111895002]","[71.36593348480912, -15.49513479974099, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
22,6,"[57.260431437348394, -19.203253514511193, 11.661898497968854, 0.22147224116525505, -0.35432225978972076, -0.006617296243373753]","[71.36593348480912, -15.49513479974099, 0, 0, 0, 0]","[-0.06981, 0.0]",31.53455812455641
22,7,"[67.87633408351442, -18.975408395785156, 9.009581798930288, 0.6550695681415519, 0.505937145568461, 0.02012473894652771]","[71.36593348480912, -15.49513479974099, 0, 0, 0, 0]","[-0.10472, 0.0]",31.53455812455641
22,8,"[71.36567432490628, -16.340905972485203, 4.34204176987228, 0.6346904977618015, 0.9681420332557505, 0.009010396395850348]","[71.36593348480912, -15.49513479974099, 0, 0, 0, 0]",[],31.53455812455641
23,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[79.59729625605112, -19.135516197340234, 0, 0, 0, 0]","[-0.05236, 0.0]",31.53455812455641
23,1,"[4.745068697222255, -1.2437566999243914, 5.915146749566081, 0.6180499312841097, -0.22818002319939584, -0.00242293497127862]","[79.59729625605112, -19.135516197340234, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
23,2,"[11.340265584650075, -4.808308579295759, 9.458643202613153, 0.23948448844563003, -0.5979603954845759, -0.007738665851972252]","[79.59729625605112, -19.135516197340234, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
23,3,"[20.719584286539398, -11.123640176787681, 12.845605994328691, 0.328166690337091, -0.5072912746286896, 0.005024602799358352]","[79.59729625605112, -19.135516197340234, 0, 0, 0, 0]","[-0.06981, 0.0]",31.53455812455641
23,4,"[32.46308389952249, -11.618167615329691, 10.253898229688675, 0.6784243428540395, 0.5256918543809926, 0.025470954081940635]","[79.59729625605112, -19.135516197340234, 0, 0, 0, 0]","[-0.10472, 0.0]",31.53455812455641
23,5,"[35.69221529818726, -8.901790607266348, 6.18097158356954, 0.6413887769470824, 1.0465558841160916, 0.022064188693726568]","[79.59729625605112, -19.135516197340234, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812455641
23,6,"[37.74213866428713, -7.605254635493931, 3.1139103497692293, 0.842731703387184, -0.6698453608195175, -0.1267393256205698]","[79.59729625605112, -19.135516197340234, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
23,7,"[38.818049247070626, -9.42599939609645, 6.621020861781369, 0.21334215054514344, -1.047010241577663, -0.007565280746037347]","[79.59729625605112, -19.135516197340234, 0, 0, 0, 0]","[-0.10472, 0.0]",31.53455812455641
23,8,"[46.15782444969664, -14.144453513702095, 10.019570839470594, 0.9141927724989619, 0.08447439324179132, 0.038907975253866404]","[79.59729625605112, -19.135516197340234, 0, 0, 0, 0]","[-0.05236, 0.0]",31.53455812455641
23,9,"[54.472387652352054, -12.497104973367742, 6.638196162284387, 0.577677724982171, 0.40191845714607977, 0.0030964449931871973]","[79.59729625605112, -19.135516197340234, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812455641
23,10,"[59.510331662774355, -11.577171312116628, 4.296553773717167, 0.6769578224723055, 0.08629629332681685, -0.016520596464230392]","[79.59729625605112, -19.135516197340234, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
23,11,"[64.38313926935672, -13.457571499114206, 6.956406947028901, 0.3383693825476408, -0.5167001505256466, -0.012233478990700257]","[79.59729625605112, -19.135516197340234, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
23,12,"[71.88968102091178, -18.603443174078, 11.077057131141034, 0.3294573955033887, -0.5576834212223425, 0.002507572753879663]","[79.59729625605112, -19.135516197340234, 0, 0, 0, 0]","[-0.10472, 0.0]",31.53455812455641
23,13,"[79.59546981614379, -19.49574955165586, 9.861635146175638, 0.8887151976976854, 0.48592626780820475, 0.03907225379624205]","[79.59729625605112, -19.135516197340234, 0, 0, 0, 0]",[],31.53455812455641
24,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[73.95357705999683, -24.880718067313627, 0, 0, 0, 0]","[-0.06981, 0.0]",31.53455812455641
24,1,"[4.683373927080971, -1.0494601169330304, 5.562963654525686, 0.696095021112443, -0.13999232467588907, -0.0003342984692560231]","[73.95357705999683, -24.880718067313627, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
24,2,"[10.977770992236577, -3.5374257902702406, 8.219276596705045, 0.3874674658290734, -0.4084619402873212, -0.003792714833887113]","[73.95357705999683, -24.880718067313627, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
24,3,"[19.33720808649239, -8.92614686423887, 11.839300733698659, 0.1883362001224771, -0.6479010538452473, -0.005371156684860141]","[73.95357705999683, -24.880718067313627, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
24,4,"[29.495604803992343, -18.04284175973979, 15.3951730329985, 0.13672015257443673, -0.7733160089869402, -0.002887234779511417]","[73.95357705999683, -24.880718067313627, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
24,5,"[42.66413705492122, -27.699248552597414, 16.88586378824848, 0.3378759552680064, -0.45416917033015114, 0.010207777592795094]","[73.95357705999683, -24.880718067313627, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812455641
24,6,"[58.07043481999524, -29.979231033704174, 14.038818240559737, 0.5005808692704243, 0.21135713148917679, 0.017218653550444784]","[73.95357705999683, -24.880718067313627, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
24,7,"[69.40329465841396, -27.240844224793815, 9.466689560934771, 0.37330991839255895, 0.2916384365095244, -0.0011521733057594792]","[73.95357705999683, -24.880718067313627, 0, 0, 0, 0]","[-0.05236, 0.0]",31.53455812455641
24,8,"[73.95119848264375, -25.73175580619254, 6.877380865020845, 0.5647074956383269, 0.4661761017030869, 0.004596463892119167]","[73.95357705999683, -24.880718067313627, 0, 0, 0, 0]",[],31.53455812455641
25,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[57.66520237956858, -13.595052040526225, 0, 0, 0, 0]","[-0.06981, 0.0]",31.53455812455641
25,1,"[4.683373927080971, -1.0494601169330304, 5.562963654525686, 0.696095021112443, -0.13999232467588907, -0.0003342984692560231]","[57.66520237956858, -13.595052040526225, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
25,2,"[10.932787157180691, -4.012069593507873, 8.7474373030885, 0.26445009172775175, -0.5571567754962882, -0.008841913724938713]","[57.66520237956858, -13.595052040526225, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812455641
25,3,"[20.12360546732516, -8.676505413574976, 11.374701246819988, 0.47567114983203973, -0.2751032230717335, 0.011115589035989477]","[57.66520237956858, -13.595052040526225, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
25,4,"[31.172729927332266, -13.326491842471057, 12.850827865519008, 0.19374988614026947, -0.4725262271424288, -0.005395444820647565]","[57.66520237956858, -13.595052040526225, 0, 0, 0, 0]","[-0.06981, 0.0]",31.53455812455641
25,5,"[42.823894084934324, -13.501531949273927, 10.041433782100722, 0.6713314691586426, 0.544874900163415, 0.02469216429871501]","[57.66520237956858, -13.595052040526225, 0, 0, 0, 0]","[-0.05236, 0.0]",31.53455812455641
25,6,"[48.35942486742157, -9.717677915434384, 3.4535575430752274, 0.6380758335929335, 0.7055451585317061, -0.01090011944620885]","[57.66520237956858, -13.595052040526225, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
25,7,"[51.333174977835775, -11.051718709889798, 5.8476438752551525, 0.3505337460589601, -0.7352395822124695, -0.013453651997849389]","[57.66520237956858, -13.595052040526225, 0, 0, 0, 0]","[-0.10472, 0.0]",31.53455812455641
25,8,"[57.661455417069035, -14.237371017501065, 8.635997488300957, 0.8621686162428639, 0.03170424313403496, 0.030465435500929037]","[57.66520237956858, -13.595052040526225, 0, 0, 0, 0]",[],31.53455812455641
26,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[44.71975577398854, -14.228637375958987, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
26,1,"[4.825840764969672, -1.7019249877721245, 6.654846780400203, 0.4363682118768771, -0.4247275532176861, -0.00819497199749176]","[44.71975577398854, -14.228637375958987, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
26,2,"[12.176068856444656, -6.106568912679143, 10.400631152727946, 0.3401964494325467, -0.513254473698337, 0.0011537398070067056]","[44.71975577398854, -14.228637375958987, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
26,3,"[22.50448417793986, -11.72320974695366, 12.83415021034579, 0.3369579648551039, -0.41102429399836954, 0.004690058064980114]","[44.71975577398854, -14.228637375958987, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
26,4,"[34.915220553285025, -16.34713358282238, 13.41424963378788, 0.34618826931301727, -0.2495418143314997, 0.005166297741378007]","[44.71975577398854, -14.228637375958987, 0, 0, 0, 0]","[-0.06981, 0.0]",31.53455812455641
26,5,"[44.71610122366885, -15.131800507342728, 9.962238466143665, 0.6624028600072377, 0.602518027033481, 0.024674545177451074]","[44.71975577398854, -14.228637375958987, 0, 0, 0, 0]",[],31.53455812455641
27,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[66.71399306867215, -19.25671016414199, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
27,1,"[4.833593742993324, -1.9561447297269416, 7.023492212473488, 0.33250685111525674, -0.53210536563414, -0.011984719408558431]","[66.71399306867215, -19.25671016414199, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
27,2,"[12.372279371580719, -7.233444356472249, 11.197549274327457, 0.32787400882419043, -0.564533901982353, 0.002735608037242335]","[66.71399306867215, -19.25671016414199, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
27,3,"[23.22822619002, -13.511724361467497, 13.559370944272544, 0.3349177053291896, -0.4204654156306958, 0.005765728648799595]","[66.71399306867215, -19.25671016414199, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
27,4,"[36.20678576262511, -18.262881140713937, 13.836659346613116, 0.34627485883809783, -0.23296957107535798, 0.0057458034559548]","[66.71399306867215, -19.25671016414199, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
27,5,"[49.23210001919003, -22.728474858874435, 13.997835837254701, 0.18570671133760194, -0.39676468785369706, -0.004909024525772911]","[66.71399306867215, -19.25671016414199, 0, 0, 0, 0]","[-0.06981, 0.0]",31.53455812455641
27,6,"[61.21571620872383, -21.593811846526744, 9.864789864764628, 0.6488314841398382, 0.6836196562983707, 0.024757050873482116]","[66.71399306867215, -19.25671016414199, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
27,7,"[66.7137132414724, -18.437220625009196, 4.802873222900432, 0.48420654353183906, 0.36364526107018996, -0.01777825631265273]","[66.71399306867215, -19.25671016414199, 0, 0, 0, 0]",[],31.53455812455641
28,0,"[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[42.194641539849506, -11.734715137270856, 0, 0, 0, 0]","[-0.0, 0.0]",31.53455812455641
28,1,"[4.833593742993324, -1.9561447297269416, 7.023492212473488, 0.33250685111525674, -0.53210536563414, -0.011984719408558431]","[42.194641539849506, -11.734715137270856, 0, 0, 0, 0]","[-0.03491, 0.0]",31.53455812455641
28,2,"[12.612464945325433, -6.414631886558411, 10.502988644505477, 0.46632836656949544, -0.36690981983098037, 0.009154565078148229]","[42.194641539849506, -11.734715137270856, 0, 0, 0, 0]","[-0.01745, 0.0]",31.53455812455641
